account_id,account_name,region,service,resource_type,resource_id,owner_team,tags_present,public_exposure,encrypted,backup_enabled,utilization_pct,monthly_cost_estimate,home_region
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0070,internal-tools,1,0,1,1,56.16,176.18,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0071,platform,1,0,1,1,70.29,194.02,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0072,data,1,0,1,1,70.07,194.11,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0073,security,1,0,1,1,82.14,201.53,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0074,customer-apps,1,0,1,1,86.79,209.33,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0075,internal-tools,1,0,1,1,18.18,216.23,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0076,platform,1,0,1,1,24.99,217.97,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0077,data,0,0,1,1,29.86,237.77,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0078,security,1,0,1,1,42.89,241.85,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0079,customer-apps,1,0,1,1,44.2,247.99,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0080,internal-tools,1,0,1,1,56.44,248.0,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0081,platform,1,0,1,1,62.77,261.95,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0082,data,0,0,1,1,67.35,262.16,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0083,security,1,0,1,1,72.52,258.45,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0084,customer-apps,1,0,1,1,82.28,273.44,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0085,internal-tools,1,0,1,1,91.76,283.53,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0086,platform,1,0,1,1,17.45,274.56,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0087,data,1,0,1,1,24.46,284.71,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0088,security,1,0,0,1,32.84,299.76,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0089,customer-apps,1,0,1,1,39.08,307.02,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0090,internal-tools,1,0,1,1,47.76,314.89,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0091,platform,1,0,1,1,58.12,39.35,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0092,data,1,0,1,1,61.05,29.08,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0093,security,1,0,1,1,66.6,45.39,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0094,customer-apps,1,0,1,1,75.66,55.58,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0095,internal-tools,1,0,1,1,82.9,49.54,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0096,platform,1,0,1,0,91.08,67.22,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0097,data,1,0,1,1,20.92,59.76,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0098,security,1,0,1,1,29.07,83.31,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0099,customer-apps,1,0,0,1,32.6,70.28,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0100,internal-tools,1,0,1,1,39.52,80.98,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0101,platform,1,0,1,1,50.55,84.58,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0102,data,1,0,1,1,55.07,104.48,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0103,security,1,0,1,1,61.33,105.93,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0104,customer-apps,1,0,1,1,68.7,119.91,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0105,internal-tools,1,0,1,1,75.87,124.96,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0106,platform,1,0,1,1,83.23,114.62,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0107,data,1,0,1,1,92.87,121.38,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0108,security,0,0,1,1,20.93,141.53,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0109,customer-apps,1,1,1,1,32.96,143.07,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0110,internal-tools,1,0,1,1,37.52,143.61,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0111,platform,1,0,1,1,40.23,154.61,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0112,data,1,0,1,1,51.29,160.11,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0113,security,1,0,1,1,54.1,156.1,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0114,customer-apps,1,0,1,0,65.75,162.13,eu-west-1
100000000005,business-unit-06,eu-west-1,CloudFront,aws_cloudfront_resource,cloudfront-06-0115,internal-tools,1,0,1,1,69.1,170.03,eu-west-1
100000000005,business-unit-06,sa-east-1,EC2,aws_ec2_resource,ec2-06-0116,platform,1,0,1,1,79.63,172.79,eu-west-1
100000000005,business-unit-06,eu-west-1,S3,aws_s3_resource,s3-06-0117,data,1,0,1,1,88.46,178.05,eu-west-1
100000000005,business-unit-06,sa-east-1,RDS,aws_rds_resource,rds-06-0118,security,1,0,1,1,95.26,186.98,eu-west-1
100000000005,business-unit-06,eu-west-1,Lambda,aws_lambda_resource,lambda-06-0119,customer-apps,1,0,1,1,19.72,204.47,eu-west-1
100000000005,business-unit-06,sa-east-1,EKS,aws_eks_resource,eks-06-0120,internal-tools,1,0,1,1,28.05,201.92,eu-west-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0001,data,1,0,1,1,38.81,47.5,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0002,security,0,0,1,1,46.76,57.45,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0003,customer-apps,1,0,1,1,47.88,68.96,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0004,internal-tools,1,0,1,1,59.85,69.37,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0005,platform,1,0,1,1,63.98,82.25,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0006,data,1,0,1,1,67.0,93.08,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0007,security,1,0,1,1,78.95,98.17,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0008,customer-apps,1,0,1,1,88.6,96.09,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0009,internal-tools,1,0,1,1,91.64,111.46,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0010,platform,1,0,1,1,24.26,111.28,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0011,data,1,0,1,1,32.07,132.6,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0012,security,1,0,1,1,35.34,137.04,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0013,customer-apps,1,0,1,1,40.37,132.81,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0014,internal-tools,1,0,1,1,47.86,140.75,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0015,platform,1,0,1,1,57.14,158.34,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0016,data,1,0,1,1,61.86,169.53,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0017,security,1,0,1,1,74.7,167.01,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0018,customer-apps,1,0,1,1,82.65,174.98,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0019,internal-tools,0,0,1,1,86.24,190.71,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0020,platform,1,0,1,1,96.37,190.57,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0021,data,1,0,1,1,21.03,203.65,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0022,security,1,0,1,1,30.08,211.32,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0023,customer-apps,1,0,1,1,40.1,219.41,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0024,internal-tools,1,0,1,1,42.07,221.0,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0025,platform,1,0,1,1,53.99,228.03,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0026,data,1,0,1,1,62.48,225.02,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0027,security,1,0,1,1,64.32,247.63,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0028,customer-apps,1,0,1,1,74.2,245.08,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0029,internal-tools,1,0,1,1,81.55,249.04,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0030,platform,1,0,1,1,87.57,257.35,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0031,data,1,0,1,1,19.98,261.72,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0032,security,1,0,1,1,21.2,276.41,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0033,customer-apps,1,0,1,1,29.29,286.79,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0034,internal-tools,1,0,1,1,40.52,292.07,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0035,platform,1,0,1,1,42.26,301.36,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0036,data,1,0,1,1,55.92,302.23,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0037,security,1,0,1,1,57.9,33.98,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0038,customer-apps,1,0,1,1,70.41,44.13,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0039,internal-tools,0,0,1,1,72.5,37.03,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0040,platform,1,0,1,1,83.25,55.6,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0041,data,1,0,1,1,91.29,61.1,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0042,security,1,0,1,1,19.83,72.29,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0043,customer-apps,1,0,1,1,23.42,63.74,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0044,internal-tools,1,0,1,1,32.02,78.13,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0045,platform,1,0,1,1,40.67,88.19,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0046,data,1,0,1,1,44.24,87.45,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0047,security,1,0,1,1,50.41,101.24,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0048,customer-apps,1,0,1,1,61.58,110.68,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0049,internal-tools,1,0,1,1,66.54,105.68,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0050,platform,1,1,1,1,74.33,110.84,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0051,data,1,0,1,1,80.66,131.05,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0052,security,1,0,1,1,89.24,139.47,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0053,customer-apps,1,0,1,0,23.85,138.91,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0054,internal-tools,1,0,1,1,27.97,150.65,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0055,platform,1,0,1,1,32.57,162.9,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0056,data,1,0,1,1,39.26,167.44,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0057,security,0,0,1,1,50.42,175.97,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0058,customer-apps,1,0,1,1,55.11,168.35,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0059,internal-tools,0,0,1,1,65.65,173.31,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0060,platform,1,0,1,1,71.92,181.08,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0061,data,1,0,1,1,76.3,205.52,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0062,security,1,0,1,1,86.52,196.08,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0063,customer-apps,0,0,1,0,88.65,215.88,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0064,internal-tools,1,0,1,1,18.82,214.76,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0065,platform,1,0,1,0,27.46,224.7,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0066,data,1,0,1,1,37.05,235.02,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0067,security,1,0,1,1,38.58,230.12,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0068,customer-apps,1,0,1,1,45.69,243.75,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0069,internal-tools,1,0,1,1,57.29,244.73,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0070,platform,1,0,1,1,62.13,259.91,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0071,data,1,0,1,1,73.68,274.28,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0072,security,1,0,1,1,78.83,281.99,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0073,customer-apps,1,0,1,1,84.43,272.46,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0074,internal-tools,1,1,1,1,91.3,283.09,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0075,platform,1,0,1,1,20.75,294.25,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0076,data,1,0,1,1,26.77,294.89,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0077,security,1,0,1,1,33.45,35.03,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0078,customer-apps,1,0,1,1,46.95,35.99,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0079,internal-tools,0,0,1,1,48.33,33.96,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0080,platform,1,0,1,1,54.03,41.0,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0081,data,1,0,1,1,67.2,58.33,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0082,security,1,0,1,1,69.45,64.31,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0083,customer-apps,1,0,1,1,76.92,60.1,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0084,internal-tools,1,0,1,1,82.77,75.72,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0085,platform,1,0,1,1,94.72,88.66,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0086,data,1,0,1,1,21.87,92.03,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0087,security,1,0,1,1,32.73,98.77,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0088,customer-apps,1,0,1,1,35.11,96.53,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0089,internal-tools,1,0,1,0,40.6,102.62,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0090,platform,1,0,1,1,51.72,120.03,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0091,data,1,0,1,1,58.35,125.44,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0092,security,1,0,1,1,62.79,137.66,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0093,customer-apps,1,0,1,1,71.72,140.04,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0094,internal-tools,1,0,1,1,80.3,153.13,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0095,platform,1,0,1,1,86.91,152.92,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0096,data,1,0,1,1,96.59,170.35,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0097,security,1,0,1,1,25.89,165.18,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0098,customer-apps,1,0,1,1,27.5,165.86,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0099,internal-tools,1,0,1,1,41.26,181.09,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0100,platform,1,0,1,1,41.37,185.48,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0101,data,1,0,1,1,53.63,202.7,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0102,security,1,0,1,1,59.35,206.07,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0103,customer-apps,1,0,1,1,64.92,216.71,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0104,internal-tools,1,0,1,1,76.26,214.06,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0105,platform,1,0,1,1,79.89,224.04,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0106,data,1,0,1,1,84.11,222.54,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0107,security,1,0,1,1,19.15,235.24,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0108,customer-apps,1,0,1,1,22.84,249.41,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0109,internal-tools,1,0,1,1,31.85,246.21,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0110,platform,0,0,1,1,35.18,260.47,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0111,data,0,0,1,1,42.31,261.17,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0112,security,1,0,1,1,56.67,274.27,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0113,customer-apps,1,0,1,1,56.15,275.67,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0114,internal-tools,1,0,1,1,66.59,294.35,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EC2,aws_ec2_resource,ec2-07-0115,platform,1,0,1,1,71.36,296.02,ap-southeast-1
100000000006,business-unit-07,us-east-1,S3,aws_s3_resource,s3-07-0116,data,1,0,1,1,78.46,296.29,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,RDS,aws_rds_resource,rds-07-0117,security,1,0,1,1,86.74,22.6,ap-southeast-1
100000000006,business-unit-07,us-east-1,Lambda,aws_lambda_resource,lambda-07-0118,customer-apps,1,0,1,1,18.08,29.05,ap-southeast-1
100000000006,business-unit-07,ap-southeast-1,EKS,aws_eks_resource,eks-07-0119,internal-tools,1,0,1,1,26.03,33.93,ap-southeast-1
100000000006,business-unit-07,us-east-1,CloudFront,aws_cloudfront_resource,cloudfront-07-0120,platform,0,0,1,1,33.92,54.68,ap-southeast-1
100000000007,business-unit-08,sa-east-1,S3,aws_s3_resource,s3-08-0001,security,0,1,1,1,35.64,57.69,sa-east-1
100000000007,business-unit-08,eu-west-1,RDS,aws_rds_resource,rds-08-0002,customer-apps,1,0,1,1,47.69,74.4,sa-east-1
100000000007,business-unit-08,sa-east-1,Lambda,aws_lambda_resource,lambda-08-0003,internal-tools,1,0,1,1,54.12,70.03,sa-east-1
100000000007,business-unit-08,eu-west-1,EKS,aws_eks_resource,eks-08-0004,platform,1,0,1,1,61.26,74.67,sa-east-1
100000000007,business-unit-08,sa-east-1,CloudFront,aws_cloudfront_resource,cloudfront-08-0005,data,1,0,1,1,67.13,85.39,sa-east-1
100000000007,business-unit-08,eu-west-1,EC2,aws_ec2_resource,ec2-08-0006,security,1,0,1,1,70.29,90.01,sa-east-1
100000000007,business-unit-08,sa-east-1,S3,aws_s3_resource,s3-08-0007,customer-apps,1,0,1,1,83.24,105.9,sa-east-1
100000000007,business-unit-08,eu-west-1,RDS,aws_rds_resource,rds-08-0008,internal-tools,0,0,1,1,88.14,107.8,sa-east-1
100000000007,business-unit-08,sa-east-1,Lambda,aws_lambda_resource,lambda-08-0009,platform,1,0,1,1,21.64,120.96,sa-east-1
100000000007,business-unit-08,eu-west-1,EKS,aws_eks_resource,eks-08-0010,data,1,0,1,1,24.21,140.59,sa-east-1
100000000007,business-unit-08,sa-east-1,CloudFront,aws_cloudfront_resource,cloudfront-08-0011,security,1,0,1,1,31.09,132.13,sa-east-1
100000000007,business-unit-08,eu-west-1,EC2,aws_ec2_resource,ec2-08-0012,customer-apps,1,0,1,1,36.58,156.94,sa-east-1
100000000007,business-unit-08,sa-east-1,S3,aws_s3_resource,s3-08-0013,internal-tools,1,0,1,1,50.01,157.5,sa-east-1
100000000007,business-unit-08,eu-west-1,RDS,aws_rds_resource,rds-08-0014,platform,1,0,1,1,57.73,169.15,sa-east-1
100000000007,business-unit-08,sa-east-1,Lambda,aws_lambda_resource,lambda-08-0015,data,1,0,1,1,64.69,171.21,sa-east-1
100000000007,business-unit-08,eu-west-1,EKS,aws_eks_resource,eks-08-0016,security,1,0,1,0,68.69,171.35,sa-east-1
100000000007,business-unit-08,sa-east-1,CloudFront,aws_cloudfront_resource,cloudfront-08-0017,customer-apps,1,0,1,1,76.42,184.31,sa-east-1
100000000007,business-unit-08,eu-west-1,EC2,aws_ec2_resource,ec2-08-0018,internal-tools,1,0,1,1,85.64,186.19,sa-east-1
100000000007,business-unit-08,sa-east-1,S3,aws_s3_resource,s3-08-0019,platform,1,0,1,1,85.74,210.42,sa-east-1
100000000007,business-unit-08,eu-west-1,RDS,aws_rds_resource,rds-08-0020,data,1,0,0,1,23.45,219.89,sa-east-1
100000000007,business-unit-08,sa-east-1,Lambda,aws_lambda_resource,lambda-08-0021,security,1,0,1,1,30.58,228.2,sa-east-1
100000000007,business-unit-08,eu-west-1,EKS,aws_eks_resource,eks-08-0022,customer-apps,1,0,1,1,33.99,235.45,sa-east-1
100000000007,business-unit-08,sa-east-1,CloudFront,aws_cloudfront_resource,cloudfront-08-0023,internal-tools,1,0,1,1,38.62,238.37,sa-east-1
100000000007,business-unit-08,eu-west-1,EC2,aws_ec2_resource,ec2-08-0024,platform,1,0,1,1,45.25,252.4,sa-east-1
100000000007,business-unit-08,sa-east-1,S3,aws_s3_resource,s3-08-0025,data,1,0,1,1,55.91,252.83,sa-east-1
100000000007,business-unit-08,eu-west-1,RDS,aws_rds_resource,rds-08-0026,security,1,0,0,1,61.86,269.71,sa-east-1
100000000007,business-unit-08,sa-east-1,Lambda,aws_lambda_resource,lambda-08-0027,customer-apps,1,0,1,1,71.95,277.69,sa-east-1
